node_a,node_b,rho,abs_rho,sign,qvalue,pvalue,cooccurrence,community_a,community_b,same_community,phylum_a,phylum_b,same_phylum
Aminiphilus.1,Petrimonas.4,0.8821854012910676,0.8821854012910676,positive,0.0024217189934488455,1.3527868183165544e-05,6,1,1,1,Synergistota,Bacteroidota,0
Christensenellaceae_R-7_group.4,Thermovirga.2,0.881707796196537,0.881707796196537,positive,0.0024762457579118576,1.3871754729788392e-05,8,5,5,1,Firmicutes,Synergistota,0
Thermovirga.2,Petrimonas.4,-0.8811486796273612,0.8811486796273612,negative,0.002542548665028286,1.428352790522762e-05,4,5,1,0,Synergistota,Bacteroidota,0
Desulfuromonadaceae.1,Thauera.1,0.8809704447837573,0.8809704447837573,positive,0.0025542764535859633,1.4416907073130255e-05,5,5,5,1,Desulfobacterota,Proteobacteria,0
Proteiniphilum.15,midas_g_2178.3,0.880952380952381,0.880952380952381,positive,0.0025542764535859633,1.44304823924303e-05,8,4,4,1,Bacteroidota,Chloroflexi,0
Christensenellaceae_R-7_group.1,midas_g_97311.1,0.8807710121010887,0.8807710121010887,positive,0.002571284348699626,1.4567374115050093e-05,10,1,1,1,Firmicutes,Firmicutes,1
Phenylobacterium.1,Caproiciproducens.1,0.8803212354364821,0.8803212354364821,positive,0.002624676196511173,1.4911512970942963e-05,5,4,4,1,Proteobacteria,Firmicutes,0
Pelotomaculum.2,Sphaerochaeta.7,0.880176052817606,0.880176052817606,positive,0.0026362489531166753,1.5024027799779648e-05,7,10,10,1,Firmicutes,Spirochaetota,0
EBM-39.1,Aminiphilus.1,-0.879720502924256,0.879720502924256,negative,0.0026362489531166753,1.538166125721505e-05,9,5,1,0,Synergistota,Synergistota,1
midas_g_93469.1,Christensenellaceae_R-7_group.2,-0.879720502924256,0.879720502924256,negative,0.0026362489531166753,1.538166125721505e-05,8,5,1,0,Firmicutes,Firmicutes,1
Hydrogenophaga.5,Pelotomaculum.4,0.879141405229904,0.879141405229904,positive,0.0026362489531166753,1.5846466253673363e-05,6,6,6,1,Proteobacteria,Firmicutes,0
Acinetobacter.2,Methanobacterium.4,-0.8791323210927448,0.8791323210927448,negative,0.0026362489531166753,1.585384936285243e-05,4,5,1,0,Proteobacteria,Euryarchaeota,0
Anaerovorax.12,Proteiniphilum.5,0.8790490729915326,0.8790490729915326,positive,0.0026362489531166753,1.5921642174409364e-05,4,6,6,1,Firmicutes,Bacteroidota,0
midas_g_35108.1,Pelolinea.3,0.8790490729915326,0.8790490729915326,positive,0.0026362489531166753,1.5921642174409364e-05,4,1,1,1,Chloroflexi,Chloroflexi,1
Brevundimonas.5,Comamonadaceae.6,0.8790490729915326,0.8790490729915326,positive,0.0026362489531166753,1.5921642174409364e-05,4,6,6,1,Proteobacteria,Proteobacteria,1
Anaerovorax.12,Ruminiclostridium.10,0.8790490729915326,0.8790490729915326,positive,0.0026362489531166753,1.5921642174409364e-05,4,6,6,1,Firmicutes,Firmicutes,1
midas_g_35108.1,Methanothrix.1,0.8790490729915326,0.8790490729915326,positive,0.0026362489531166753,1.5921642174409364e-05,4,1,1,1,Chloroflexi,Halobacterota,0
Hungateiclostridiaceae.12,Rummeliibacillus.2,0.8786539492155472,0.8786539492155472,positive,0.0026362489531166753,1.6246701646417725e-05,4,10,4,0,Firmicutes,Firmicutes,1
Bellilinea.1,midas_g_49937.1,0.8786539492155472,0.8786539492155472,positive,0.0026362489531166753,1.6246701646417725e-05,4,1,1,1,Chloroflexi,Chloroflexi,1
midas_g_2604.3,Bellilinea.1,0.8786539492155472,0.8786539492155472,positive,0.0026362489531166753,1.6246701646417725e-05,4,1,1,1,Firmicutes,Chloroflexi,0
Geobacteraceae.1,midas_g_3409.1,0.8785714285714284,0.8785714285714284,positive,0.0026362489531166753,1.631528028654429e-05,14,1,1,1,Desulfobacterota,WS1,0
Anaerovorax.1,Proteiniphilum.1,0.8785714285714284,0.8785714285714284,positive,0.0026362489531166753,1.631528028654429e-05,15,1,1,1,Firmicutes,Bacteroidota,0
Clostridiaceae.6,Desulfosporosinus.2,0.8784079111467314,0.8784079111467314,positive,0.0026362489531166753,1.645188129025355e-05,6,4,4,1,Firmicutes,Firmicutes,1
Methanobacterium.1,Petrimonas.4,0.8783470307876645,0.8783470307876645,positive,0.0026362489531166753,1.6502982167238902e-05,6,1,1,1,Euryarchaeota,Bacteroidota,0
Petrimonas.2,Petrimonas.4,0.878164878436281,0.878164878436281,positive,0.0026362489531166753,1.665666221829904e-05,6,1,1,1,Bacteroidota,Bacteroidota,1
Clostridium_sensu_stricto_13.1,Aminivibrio.1,0.8781418413475012,0.8781418413475012,positive,0.0026362489531166753,1.667618272390691e-05,12,5,5,1,Firmicutes,Synergistota,0
Pelotomaculum.1,Proteiniphilum.5,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,6,6,1,Firmicutes,Bacteroidota,0
Afipia.3,midas_g_36215.9,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,4,4,1,Proteobacteria,Bacteroidota,0
Christensenellaceae_R-7_group.42,Methanobacterium.55,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,10,10,1,Firmicutes,Euryarchaeota,0
Oxobacteraceae.3,Christensenellaceae.15,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,10,10,1,Firmicutes,Firmicutes,1
Pelotomaculum.1,Ruminiclostridium.10,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,6,6,1,Firmicutes,Firmicutes,1
Flavobacterium.3,midas_g_9269.2,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,10,10,1,Bacteroidota,Bacteroidota,1
Flavobacterium.3,midas_g_9269.3,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,10,10,1,Bacteroidota,Bacteroidota,1
midas_g_92370.1,Proteiniphilum.12,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,1,1,1,Firmicutes,Bacteroidota,0
Methanobacterium.20,Proteiniphilum.17,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,10,10,1,Euryarchaeota,Bacteroidota,0
midas_g_2424.1,midas_g_44684.1,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,10,10,1,Firmicutes,Chloroflexi,0
Acetomicrobium.1,Hungateiclostridiaceae.12,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,10,10,1,Synergistota,Firmicutes,0
Methanobacterium.20,Methylobacter.1,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,10,10,1,Euryarchaeota,Proteobacteria,0
Syntrophobotulaceae.7,Desulfurispora.1,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,1,1,1,Firmicutes,Firmicutes,1
Syntrophomonas.15,Lachnospiraceae.3,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,6,6,1,Firmicutes,Firmicutes,1
Christensenellaceae_R-7_group.42,Methanobacterium.37,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,10,10,1,Firmicutes,Euryarchaeota,0
Methanobacterium.20,Christensenellaceae.15,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,10,10,1,Euryarchaeota,Firmicutes,0
Christensenellaceae_R-7_group.42,Christensenellaceae.15,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,10,10,1,Firmicutes,Firmicutes,1
Oxobacteraceae.3,Methylobacter.1,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,10,10,1,Firmicutes,Proteobacteria,0
Methanothrix.1,Desulfurispora.1,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,1,1,1,Halobacterota,Firmicutes,0
Bellilinea.1,Proteiniphilum.12,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,1,1,1,Chloroflexi,Bacteroidota,0
Oxobacteraceae.3,Proteiniphilum.17,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,10,10,1,Firmicutes,Bacteroidota,0
Christensenellaceae_R-7_group.42,midas_g_98374.1,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,10,10,1,Firmicutes,Chloroflexi,0
Pelolinea.3,Desulfurispora.1,0.8780516313060174,0.8780516313060174,positive,0.0026362489531166753,1.675280521899957e-05,3,1,1,1,Chloroflexi,Firmicutes,0
Ercella.1,Ca_Phosphitivorax.1,0.8780241493981852,0.8780241493981852,positive,0.0026362489531166753,1.6776205766969036e-05,6,1,1,1,Firmicutes,SAR324_cladeMarine_group_B,0
midas_g_95534.1,midas_g_91392.2,0.8779225399720776,0.8779225399720776,positive,0.0026432900918802143,1.6862960880690738e-05,5,1,1,1,Firmicutes,Firmicutes,1
Proteiniphilum.2,midas_g_97311.1,0.877777777777778,0.877777777777778,positive,0.0026561578885350885,1.6987203305291532e-05,10,1,1,1,Bacteroidota,Firmicutes,0
EBM-39.1,Aquamicrobium.2,0.8775130886654744,0.8775130886654744,positive,0.002680948091179197,1.721633843475549e-05,11,5,5,1,Synergistota,Proteobacteria,0
Anaerostignum.2,Aquamicrobium.2,0.8774964387392123,0.8774964387392123,positive,0.002680948091179197,1.7230837225498692e-05,8,5,5,1,Firmicutes,Proteobacteria,0
Clostridiaceae.1,midas_g_82137.2,0.8769841269841271,0.8769841269841271,positive,0.0027443590487408946,1.7681940105195722e-05,8,4,4,1,Firmicutes,Firmicutes,1
midas_g_82137.2,Devosia.9,0.8763204394271342,0.8763204394271342,positive,0.0028303455516955054,1.8280868371156738e-05,5,4,4,1,Firmicutes,Proteobacteria,0
midas_g_112760.1,Monoglobus.13,0.876175252577526,0.876175252577526,positive,0.0028439867135142184,1.841410764455202e-05,7,1,1,1,Firmicutes,Firmicutes,1
Proteiniborus.5,Desulfovibrio.3,0.8755238445076728,0.8755238445076728,positive,0.0029235227746481577,1.902187351391349e-05,5,4,4,1,Firmicutes,Desulfobacterota,0
Phenylobacterium.1,Christensenellaceae_R-7_group.57,0.8755238445076728,0.8755238445076728,positive,0.0029235227746481577,1.902187351391349e-05,5,4,4,1,Proteobacteria,Firmicutes,0
Thermovirga.2,Methanobacterium.5,-0.8750996040235121,0.8750996040235121,negative,0.0029784571516814147,1.9426570116816285e-05,4,5,1,0,Synergistota,Euryarchaeota,0
Arenimonas.2,Hydrogenophaga.5,0.8748943453012572,0.8748943453012572,positive,0.002987064848719692,1.962492219776482e-05,6,6,6,1,Proteobacteria,Proteobacteria,1
midas_g_82137.2,Phenylobacterium.1,0.8748943453012572,0.8748943453012572,positive,0.002987064848719692,1.962492219776482e-05,6,4,4,1,Firmicutes,Proteobacteria,0
Acinetobacter.2,midas_g_98017.1,0.8748943453012572,0.8748943453012572,positive,0.002987064848719692,1.962492219776482e-05,6,5,5,1,Proteobacteria,Firmicutes,0
Pelotomaculum.4,Romboutsia.3,0.8740377225340612,0.8740377225340612,positive,0.0030954586229740696,2.0470958084952068e-05,6,6,6,1,Firmicutes,Firmicutes,1
Romboutsia.3,Parapusillimonas.1,0.8739495798319327,0.8739495798319327,positive,0.0030954586229740696,2.055970180487942e-05,7,6,4,0,Firmicutes,Proteobacteria,0
Colidextribacter.4,Dehalobacterium.3,0.8738781960915823,0.8738781960915823,positive,0.0030954586229740696,2.0631805974054996e-05,4,6,6,1,Firmicutes,Firmicutes,1
midas_g_35108.1,Bellilinea.1,0.8738781960915822,0.8738781960915822,positive,0.0030954586229740696,2.0631805974055118e-05,4,1,1,1,Chloroflexi,Chloroflexi,1
midas_g_35108.1,Cryptanaerobacter.1,0.8738781960915822,0.8738781960915822,positive,0.0030954586229740696,2.0631805974055118e-05,4,1,1,1,Chloroflexi,Firmicutes,0
Methanobacterium.5,Cryptanaerobacter.1,0.8738781960915822,0.8738781960915822,positive,0.0030954586229740696,2.0631805974055118e-05,4,1,1,1,Euryarchaeota,Firmicutes,0
Syner-01.9,Monoglobus.13,0.8737825552945827,0.8737825552945827,positive,0.0031026148874416953,2.0728740718141265e-05,7,1,1,1,Synergistota,Firmicutes,0
midas_g_669.2,Syntrophomonas.1,0.8736977528572244,0.8736977528572244,positive,0.003108144076122555,2.0815006191064178e-05,8,5,5,1,Firmicutes,Firmicutes,1
Monoglobus.2,midas_g_112760.1,-0.8736247941296782,0.8736247941296782,negative,0.003111887808156077,2.088946175215064e-05,6,9,1,0,Firmicutes,Firmicutes,1
Caproiciproducens.1,midas_g_82137.3,0.8731964712701089,0.8731964712701089,positive,0.003147902322430732,2.1331042175991408e-05,4,4,4,1,Firmicutes,Firmicutes,1
midas_g_95485.1,Christensenellaceae_R-7_group.42,0.8731964712701089,0.8731964712701089,positive,0.003147902322430732,2.1331042175991408e-05,4,4,10,0,Firmicutes,Firmicutes,1
Devosia.9,Lachnoclostridium.2,0.8731964712701089,0.8731964712701089,positive,0.003147902322430732,2.1331042175991408e-05,4,4,4,1,Proteobacteria,Firmicutes,0
Caproiciproducens.2,Pseudomonas.10,0.8731964712701089,0.8731964712701089,positive,0.003147902322430732,2.1331042175991408e-05,4,6,6,1,Firmicutes,Proteobacteria,0
Syntrophomonas.2,Caproiciproducens.1,0.8731251490432684,0.8731251490432684,positive,0.003151483026814188,2.1405318428864578e-05,5,4,4,1,Firmicutes,Firmicutes,1
Fermentimonas.2,Romboutsia.1,0.8722076762524348,0.8722076762524348,positive,0.003287315878067914,2.238008238948702e-05,13,5,5,1,Bacteroidota,Firmicutes,0
Christensenellaceae_R-7_group.1,Methanobacterium.1,0.872107463889301,0.872107463889301,positive,0.0032955950249199954,2.2488746321699908e-05,11,1,1,1,Firmicutes,Euryarchaeota,0
midas_g_82137.2,midas_g_77185.2,0.8718379819364585,0.8718379819364585,positive,0.003316534852937777,2.2783127870321867e-05,5,4,4,1,Firmicutes,Cyanobacteria,0
Christensenellaceae_R-7_group.4,Desulfuromonadaceae.1,0.8718379819364585,0.8718379819364585,positive,0.003316534852937777,2.2783127870321867e-05,5,5,5,1,Firmicutes,Desulfobacterota,0
Paludibacter.3,midas_g_103381.1,0.8714990071917934,0.8714990071917934,positive,0.003316534852937777,2.3157954348122988e-05,3,10,4,0,Bacteroidota,Firmicutes,0
Oxobacteraceae.3,Oscillospiraceae.8,0.8714990071917934,0.8714990071917934,positive,0.003316534852937777,2.3157954348122988e-05,3,10,10,1,Firmicutes,Firmicutes,1
Bellilinea.1,Desulfurispora.1,0.8714990071917934,0.8714990071917934,positive,0.003316534852937777,2.3157954348122988e-05,3,1,1,1,Chloroflexi,Firmicutes,0
Christensenellaceae_R-7_group.42,Methanobacterium.34,0.8714990071917934,0.8714990071917934,positive,0.003316534852937777,2.3157954348122988e-05,3,10,10,1,Firmicutes,Euryarchaeota,0
midas_g_92370.1,Desulfurispora.1,0.8714990071917934,0.8714990071917934,positive,0.003316534852937777,2.3157954348122988e-05,3,1,1,1,Firmicutes,Firmicutes,1
Methanobacterium.20,Oscillospiraceae.8,0.8714990071917934,0.8714990071917934,positive,0.003316534852937777,2.3157954348122988e-05,3,10,10,1,Euryarchaeota,Firmicutes,0
Afipia.3,midas_g_36215.3,0.8714990071917934,0.8714990071917934,positive,0.003316534852937777,2.3157954348122988e-05,3,4,4,1,Proteobacteria,Bacteroidota,0
Flavobacterium.3,Erysipelothrix.3,0.8714990071917934,0.8714990071917934,positive,0.003316534852937777,2.3157954348122988e-05,3,10,10,1,Bacteroidota,Firmicutes,0
EBM-39.1,Romboutsia.1,0.8714285714285712,0.8714285714285712,positive,0.0033202344976243944,2.323647782163262e-05,15,5,5,1,Synergistota,Firmicutes,0
Phenylobacterium.1,Desulfovibrio.3,0.8707264535788638,0.8707264535788638,positive,0.0034106126129205207,2.4031358113065424e-05,5,4,4,1,Proteobacteria,Desulfobacterota,0
Syntrophomonas.2,Hungateiclostridiaceae.28,0.8707264535788638,0.8707264535788638,positive,0.0034106126129205207,2.4031358113065424e-05,5,4,4,1,Firmicutes,Firmicutes,1
Ca_Phosphitivorax.1,midas_g_91392.2,0.8707264535788637,0.8707264535788637,positive,0.0034106126129205207,2.403135811306553e-05,5,1,1,1,SAR324_cladeMarine_group_B,Firmicutes,0
Hydrogenophaga.5,Anaerovorax.12,0.8706472853726104,0.8706472853726104,positive,0.003415837829492282,2.4122382869268184e-05,6,6,6,1,Proteobacteria,Firmicutes,0
Methanosarcina.1,Aminiphilus.1,-0.8704991140047146,0.8704991140047146,negative,0.003432357488561433,2.4293513185933272e-05,8,5,1,0,Halobacterota,Synergistota,0
Methanobacterium.1,Methanobacterium.5,0.8702888011474106,0.8702888011474106,positive,0.003459164239462303,2.4538140969302845e-05,6,1,1,1,Euryarchaeota,Euryarchaeota,1
Taibaiella.1,Ca_Phosphitivorax.1,-0.8700337221544637,0.8700337221544637,negative,0.0034857795432754264,2.4837576013753554e-05,2,9,1,0,Bacteroidota,SAR324_cladeMarine_group_B,0
Taibaiella.1,Petrimonas.4,-0.8700337221544637,0.8700337221544637,negative,0.0034857795432754264,2.4837576013753554e-05,2,9,1,0,Bacteroidota,Bacteroidota,1
HN-HF0106.10,Lutispora.3,0.8697478991596638,0.8697478991596638,positive,0.0035233095797935873,2.5176693566850813e-05,7,4,4,1,Firmicutes,Firmicutes,1
midas_g_112760.1,Petrimonas.4,0.8697016456124204,0.8697016456124204,positive,0.0035233095797935873,2.523193062835717e-05,6,1,1,1,Firmicutes,Bacteroidota,0
Rhizobiaceae.1,Syntrophomonas.2,0.8696675339213908,0.8696675339213908,positive,0.0035233095797935873,2.527273193364493e-05,6,4,4,1,Proteobacteria,Firmicutes,0
Parapusillimonas.1,Enterococcus.5,0.869439418019572,0.869439418019572,positive,0.0035536824100349932,2.5546991648615418e-05,5,4,4,1,Proteobacteria,Firmicutes,0
Ruminiclostridium.9,Sphingopyxis.5,0.8690476190476192,0.8690476190476192,positive,0.0036120348056775595,2.602380108829168e-05,8,6,6,1,Firmicutes,Proteobacteria,0
Christensenellaceae_R-7_group.2,Aminiphilus.1,0.8686548362208061,0.8686548362208061,positive,0.0036670172513105634,2.6509188174995622e-05,9,1,1,1,Firmicutes,Synergistota,0
Methanobacterium.4,EBM-39.1,-0.8686330546284495,0.8686330546284495,negative,0.0036670172513105634,2.6536323144025405e-05,13,1,5,0,Euryarchaeota,Synergistota,0
Acinetobacter.2,Christensenellaceae_R-7_group.63,0.8681818181818182,0.8681818181818182,positive,0.0037372213990798774,2.7103662350898274e-05,5,5,5,1,Proteobacteria,Firmicutes,0
Dysgonomonas.1,Desulfovibrio.2,0.8678571428571429,0.8678571428571429,positive,0.003786077035084088,2.7518063955129214e-05,15,9,9,1,Bacteroidota,Desulfobacterota,0
Veillonellales-Selenomonadales.6,midas_g_82137.2,0.8677011748281698,0.8677011748281698,positive,0.003797140578079406,2.771899365087944e-05,7,4,4,1,Firmicutes,Firmicutes,1
Clostridiaceae.1,Veillonellales-Selenomonadales.6,0.8677011748281697,0.8677011748281697,positive,0.003797140578079406,2.7718993650879593e-05,7,4,4,1,Firmicutes,Firmicutes,1
midas_g_97954.1,Comamonadaceae.3,0.8674767179796739,0.8674767179796739,positive,0.0038287208368183007,2.8010288281544366e-05,11,5,5,1,Firmicutes,Proteobacteria,0
Enterococcus.5,Lutispora.3,0.8671332126667348,0.8671332126667348,positive,0.0038819064635021616,2.8460989401371103e-05,5,4,4,1,Firmicutes,Firmicutes,1
Methanomassiliicoccus.2,Syntrophomonadaceae.1,0.8670416073661089,0.8670416073661089,positive,0.003890017666783779,2.858219093726616e-05,8,2,2,1,Thermoplasmatota,Firmicutes,0
Alcaligenaceae.1,Firmicutes.26,0.8664156467298448,0.8664156467298448,positive,0.003973133396077775,2.9421888042803215e-05,8,5,5,1,Proteobacteria,Firmicutes,0
Acinetobacter.2,midas_g_5574.2,0.8664002254439636,0.8664002254439636,positive,0.003973133396077775,2.944283005790537e-05,6,5,5,1,Proteobacteria,Actinobacteriota,0
midas_g_76603.1,Ca_Phosphitivorax.1,0.8664002254439636,0.8664002254439636,positive,0.003973133396077775,2.944283005790537e-05,6,1,1,1,Firmicutes,SAR324_cladeMarine_group_B,0
Methanobacterium.1,Ca_Phosphitivorax.1,0.8662596863272838,0.8662596863272838,positive,0.003973133396077775,2.9634251057805345e-05,6,1,1,1,Euryarchaeota,SAR324_cladeMarine_group_B,0
EBM-39.1,Methanobacterium.5,-0.8662596863272837,0.8662596863272837,negative,0.003973133396077775,2.9634251057805477e-05,6,5,1,0,Synergistota,Euryarchaeota,0
EBM-39.1,Petrimonas.4,-0.8662596863272837,0.8662596863272837,negative,0.003973133396077775,2.9634251057805477e-05,6,5,1,0,Synergistota,Bacteroidota,0
Christensenellaceae_R-7_group.2,Methanobacterium.5,0.8662596863272837,0.8662596863272837,positive,0.003973133396077775,2.9634251057805477e-05,6,1,1,1,Firmicutes,Euryarchaeota,0
Aquamicrobium.2,midas_g_5574.2,0.8661003810932485,0.8661003810932485,positive,0.003993893933162516,2.9852477902046297e-05,8,5,5,1,Proteobacteria,Actinobacteriota,0
Rhodococcus.4,Shinella.1,0.8659290626500546,0.8659290626500546,positive,0.004016961619675863,3.0088645134208388e-05,5,6,6,1,Actinobacteriota,Proteobacteria,0
Methanobacterium.4,Thermovirga.2,-0.8658318425760286,0.8658318425760286,negative,0.00402641509644322,3.0223352598115387e-05,11,1,5,0,Euryarchaeota,Synergistota,0
Parapusillimonas.1,Proteiniphilum.15,0.8656595250050446,0.8656595250050446,positive,0.0040328088979959265,3.0463342042182066e-05,7,4,4,1,Proteobacteria,Bacteroidota,0
Ercella.6,midas_g_51070.3,0.8656595250050446,0.8656595250050446,positive,0.0040328088979959265,3.0463342042182066e-05,7,10,10,1,Firmicutes,Firmicutes,1
Alcaligenes.3,Sphingosinicella.1,0.8656595250050446,0.8656595250050446,positive,0.0040328088979959265,3.0463342042182066e-05,7,2,2,1,Proteobacteria,Proteobacteria,1
Colidextribacter.1,Veillonellales-Selenomonadales.6,0.8655462184873949,0.8655462184873949,positive,0.004045314429690067,3.062200436350909e-05,7,4,4,1,Firmicutes,Firmicutes,1
HN-HF0106.10,Phenylobacterium.1,0.8652973453087206,0.8652973453087206,positive,0.004083109935693442,3.0972903628740676e-05,6,4,4,1,Firmicutes,Proteobacteria,0
Proteiniphilum.15,midas_g_82137.2,0.8650793650793652,0.8650793650793652,positive,0.004101269806402555,3.128297505057758e-05,8,4,4,1,Bacteroidota,Firmicutes,0
Methanomassiliicoccus.2,Phenylobacterium.4,0.8650793650793652,0.8650793650793652,positive,0.004101269806402555,3.128297505057758e-05,7,2,2,1,Thermoplasmatota,Proteobacteria,0
midas_g_114295.1,Brevundimonas.3,0.8650556877598456,0.8650556877598456,positive,0.004101269806402555,3.1316809676480386e-05,10,5,5,1,Armatimonadota,Proteobacteria,0
Thermovirga.2,Ca_Phosphitivorax.1,-0.8650178113504301,0.8650178113504301,negative,0.004101269806402555,3.137099766220255e-05,4,5,1,0,Synergistota,SAR324_cladeMarine_group_B,0
Colidextribacter.1,Dehalobacterium.1,0.8648270073138978,0.8648270073138978,positive,0.004128546075503922,3.164515432234733e-05,5,4,4,1,Firmicutes,Firmicutes,1
Methanobacterium.4,Fermentimonas.2,-0.8640429338103757,0.8640429338103757,negative,0.004269416154555192,3.2792671768253295e-05,11,1,5,0,Euryarchaeota,Bacteroidota,0
Thauera.1,midas_g_98017.1,0.8636178751819195,0.8636178751819195,positive,0.004315168041150739,3.342902244617082e-05,6,5,5,1,Proteobacteria,Firmicutes,0
Anaerovorax.12,Lachnospiraceae.3,0.8635364422916818,0.8635364422916818,positive,0.004315168041150739,3.355209399347955e-05,4,6,6,1,Firmicutes,Firmicutes,1
Methanobacterium.5,Pelolinea.3,0.8635364422916818,0.8635364422916818,positive,0.004315168041150739,3.355209399347955e-05,4,1,1,1,Euryarchaeota,Chloroflexi,0
Paludibacter.3,Dehalobacter.2,0.8635364422916818,0.8635364422916818,positive,0.004315168041150739,3.355209399347955e-05,4,10,6,0,Bacteroidota,Firmicutes,0
Methanobacterium.5,Methanothrix.1,0.8635364422916818,0.8635364422916818,positive,0.004315168041150739,3.355209399347955e-05,4,1,1,1,Euryarchaeota,Halobacterota,0
Shinella.1,midas_g_91392.1,0.8635303671856499,0.8635303671856499,positive,0.004315168041150739,3.356129046910863e-05,5,6,6,1,Proteobacteria,Firmicutes,0
Petrimonas.2,Christensenellaceae_R-7_group.44,0.8634893472497809,0.8634893472497809,positive,0.004315168041150739,3.362344095288369e-05,9,1,1,1,Bacteroidota,Firmicutes,0
Fermentimonas.2,Methanosarcina.1,0.8632711221924715,0.8632711221924715,positive,0.004348950181278149,3.395568427950692e-05,13,5,5,1,Bacteroidota,Halobacterota,0
Proteiniclasticum.1,Syntrophomonadaceae.1,0.8630070645655539,0.8630070645655539,positive,0.004383087583454296,3.4361336627200654e-05,5,2,2,1,Firmicutes,Firmicutes,1
Desulfuromonadaceae.1,Azoarcus.2,0.8630070645655539,0.8630070645655539,positive,0.004383087583454296,3.4361336627200654e-05,5,5,5,1,Desulfobacterota,Proteobacteria,0
Desulfuromonadaceae.1,midas_g_98017.1,0.8628730669551067,0.8628730669551067,positive,0.004400632565733244,3.456871679369594e-05,5,5,5,1,Desulfobacterota,Firmicutes,0
Anaerostignum.2,midas_g_36376.1,0.8625819491779428,0.8625819491779428,positive,0.004449453507238172,3.502283523645751e-05,8,5,5,1,Firmicutes,Planctomycetota,0
Veillonellales-Selenomonadales.6,Methanobacterium.89,0.8625208019610608,0.8625208019610608,positive,0.00445267375916162,3.511884435686237e-05,5,4,4,1,Firmicutes,Euryarchaeota,0
midas_g_5574.2,midas_g_97954.1,0.8623016952112605,0.8623016952112605,positive,0.004482537229028994,3.546466158776522e-05,8,5,5,1,Actinobacteriota,Firmicutes,0
Christensenellaceae.7,Lachnoclostridium.2,0.8622815153792326,0.8622815153792326,positive,0.004482537229028994,3.5496652764234423e-05,4,4,4,1,Firmicutes,Firmicutes,1
Methanosarcina.1,Methanobacterium.5,-0.8622305715071568,0.8622305715071568,negative,0.00448376376577988,3.5577520596850535e-05,5,5,1,0,Halobacterota,Euryarchaeota,0
Oscillibacter.4,Sporomusaceae.2,0.8621531655153166,0.8621531655153166,positive,0.0044903054460763165,3.570068601396887e-05,6,6,6,1,Firmicutes,Firmicutes,1
EBM-39.1,midas_g_36376.1,0.86196066643217,0.86196066643217,positive,0.004520001019699126,3.6008514169691834e-05,10,5,5,1,Synergistota,Planctomycetota,0
Proteiniphilum.15,HN-HF0106.10,0.8615762253587945,0.8615762253587945,positive,0.004588854518416469,3.66298572184512e-05,7,4,4,1,Bacteroidota,Firmicutes,0
midas_g_114295.1,Hydrogenophaga.7,0.8614145015460284,0.8614145015460284,positive,0.004594172570552647,3.689387736253596e-05,8,5,5,1,Armatimonadota,Proteobacteria,0
midas_g_114295.1,midas_g_36376.1,0.861405663760859,0.861405663760859,positive,0.004594172570552647,3.69083506397155e-05,10,5,5,1,Armatimonadota,Planctomycetota,0
midas_g_35108.1,Christensenellaceae_R-7_group.44,0.8613791418266556,0.8613791418266556,positive,0.004594172570552647,3.695181273430385e-05,6,1,1,1,Chloroflexi,Firmicutes,0
Dysgonomonas.1,Taibaiella.1,0.8612962143369542,0.8612962143369542,positive,0.004594172570552647,3.7087981265675065e-05,11,9,9,1,Bacteroidota,Bacteroidota,1
