genome_id	scientific_name	domain	taxonomy	num_features	num_cdss	dna_size	gc_content	num_contigsAAP99.1	Bacteria	Bacteria	Bacteria	1741	1741	0	0.5893	1741
Clostridium_sensu_stricto_1.7	Bacteria	Bacteria	Bacteria	4795	4795	0	0.2697	4795
Clostridium_sensu_stricto_1.8	Bacteria	Bacteria	Bacteria	6825	6825	0	0.2921	6825
Clostridium_sensu_stricto_1.9	Bacteria	Bacteria	Bacteria	8824	8824	0	0.2868	8824
Clostridium_sensu_stricto_11.1	Bacteria	Bacteria	Bacteria	3455	3455	0	0.2691	3455
Clostridium_sensu_stricto_12.1	Bacteria	Bacteria	Bacteria	3345	3345	0	0.2994	3345
Clostridium_sensu_stricto_13.1	Bacteria	Bacteria	Bacteria	2339	2339	0	0.3029	2339
Clostridium_sensu_stricto_13.3	Bacteria	Bacteria	Bacteria	1814	1814	0	0.3131	1814
Clostridium_sensu_stricto_13.4	Bacteria	Bacteria	Bacteria	2308	2308	0	0.3108	2308
Clostridium_sensu_stricto_18.1	Bacteria	Bacteria	Bacteria	16383	16383	0	0.2902	16383
Clostridium_sensu_stricto_2.1	Bacteria	Bacteria	Bacteria	3796	3796	0	0.2790	3796
Clostridium_sensu_stricto_5.1	Bacteria	Bacteria	Bacteria	4193	4193	0	0.3198	4193
Clostridium_sensu_stricto_5.2	Bacteria	Bacteria	Bacteria	3748	3748	0	0.3130	3748
Clostridium_sensu_stricto_7.1	Bacteria	Bacteria	Bacteria	3700	3700	0	0.2889	3700
Clostridium_sensu_stricto_7.3	Bacteria	Bacteria	Bacteria	4773	4773	0	0.3118	4773
Clostridium_sensu_stricto_7.4	Bacteria	Bacteria	Bacteria	6964	6964	0	0.3074	6964
Clostridium_sensu_stricto_9.1	Bacteria	Bacteria	Bacteria	3062	3062	0	0.3096	3062
Colidextribacter.3	Bacteria	Bacteria	Bacteria	1669	1669	0	0.5605	1669
Colidextribacter.5	Bacteria	Bacteria	Bacteria	1669	1669	0	0.5569	1669
Colidextribacter.6	Bacteria	Bacteria	Bacteria	2938	2938	0	0.5733	2938
Colidextribacter.8	Bacteria	Bacteria	Bacteria	3146	3146	0	0.5702	3146
Comamonadaceae.1	Bacteria	Bacteria	Bacteria	17638	17638	0	0.6439	17638
Comamonadaceae.10	Bacteria	Bacteria	Bacteria	7801	7801	0	0.6183	7801
Comamonadaceae.11	Bacteria	Bacteria	Bacteria	6391	6391	0	0.6341	6391
Comamonadaceae.13	Bacteria	Bacteria	Bacteria	5098	5098	0	0.6682	5098
Comamonadaceae.14	Bacteria	Bacteria	Bacteria	4693	4693	0	0.6479	4693
Comamonadaceae.15	Bacteria	Bacteria	Bacteria	3681	3681	0	0.5115	3681
Comamonadaceae.16	Bacteria	Bacteria	Bacteria	6304	6304	0	0.6131	6304
Comamonadaceae.17	Bacteria	Bacteria	Bacteria	11065	11065	0	0.6171	11065
Comamonadaceae.19	Bacteria	Bacteria	Bacteria	5837	5837	0	0.6480	5837
Comamonadaceae.2	Bacteria	Bacteria	Bacteria	13213	13213	0	0.5886	13213
Comamonadaceae.20	Bacteria	Bacteria	Bacteria	4554	4554	0	0.6886	4554
Comamonadaceae.3	Bacteria	Bacteria	Bacteria	5785	5785	0	0.6689	5785
Comamonadaceae.4	Bacteria	Bacteria	Bacteria	10025	10025	0	0.6534	10025
Comamonadaceae.5	Bacteria	Bacteria	Bacteria	4303	4303	0	0.6841	4303
Comamonadaceae.7	Bacteria	Bacteria	Bacteria	2138	2138	0	0.6550	2138
Comamonadaceae.8	Bacteria	Bacteria	Bacteria	5824	5824	0	0.6651	5824
Comamonadaceae.9	Bacteria	Bacteria	Bacteria	4776	4776	0	0.6374	4776
Comamonas.1	Bacteria	Bacteria	Bacteria	8724	8724	0	0.6260	8724
Comamonas.3	Bacteria	Bacteria	Bacteria	3187	3187	0	0.5680	3187
Comamonas.5	Bacteria	Bacteria	Bacteria	1027	1027	0	0.5405	1027
Conexibacter.1	Bacteria	Bacteria	Bacteria	7957	7957	0	0.7009	7957
Conexibacter.2	Bacteria	Bacteria	Bacteria	1164	1164	0	0.7294	1164
Conexibacter.3	Bacteria	Bacteria	Bacteria	1862	1862	0	0.7181	1862
Conexibacter.4	Bacteria	Bacteria	Bacteria	2394	2394	0	0.6991	2394
Corynebacterium.1	Bacteria	Bacteria	Bacteria	2228	2228	0	0.6942	2228
Corynebacterium.2	Bacteria	Bacteria	Bacteria	7069	7069	0	0.6352	7069
Coxiella.1	Bacteria	Bacteria	Bacteria	2151	2151	0	0.4318	2151
Coxiella.3	Bacteria	Bacteria	Bacteria	2376	2376	0	0.3907	2376
Cryptanaerobacter.1	Bacteria	Bacteria	Bacteria	3105	3105	0	0.4917	3105
Cutibacterium.1	Bacteria	Bacteria	Bacteria	14496	14496	0	0.6951	14496
DMER64.1	Bacteria	Bacteria	Bacteria	1488	1488	0	0.4592	1488
DMER64.2	Bacteria	Bacteria	Bacteria	942	942	0	0.4901	942
DMER64.3	Bacteria	Bacteria	Bacteria	2229	2229	0	0.4854	2229
Dechlorobacter.1	Bacteria	Bacteria	Bacteria	1913	1913	0	0.6030	1913
Defluviicoccus.1	Bacteria	Bacteria	Bacteria	5626	5626	0	0.6271	5626
Defluviicoccus.2	Bacteria	Bacteria	Bacteria	831	831	0	0.6123	831
Defluviicoccus.3	Bacteria	Bacteria	Bacteria	1538	1538	0	0.6532	1538
Defluviimonas.1	Bacteria	Bacteria	Bacteria	3798	3798	0	0.6846	3798
Defluviimonas.2	Bacteria	Bacteria	Bacteria	9026	9026	0	0.6209	9026
Defluviimonas.3	Bacteria	Bacteria	Bacteria	7335	7335	0	0.6046	7335
Defluviitalea.1	Bacteria	Bacteria	Bacteria	3003	3003	0	0.3581	3003
Dehalobacter.1	Bacteria	Bacteria	Bacteria	4818	4818	0	0.4403	4818
Dehalobacterium.1	Bacteria	Bacteria	Bacteria	2037	2037	0	0.4541	2037
Dehalobacterium.2	Bacteria	Bacteria	Bacteria	7125	7125	0	0.4511	7125
Dehalobacterium.4	Bacteria	Bacteria	Bacteria	4060	4060	0	0.4711	4060
Dermatophilaceae.1	Bacteria	Bacteria	Bacteria	9270	9270	0	0.6973	9270
Desulfitibacter.1	Bacteria	Bacteria	Bacteria	12689	12689	0	0.4679	12689
Desulfitibacter.3	Bacteria	Bacteria	Bacteria	5137	5137	0	0.4616	5137
Desulfitibacter.5	Bacteria	Bacteria	Bacteria	4713	4713	0	0.4585	4713
Desulfitibacter.7	Bacteria	Bacteria	Bacteria	1270	1270	0	0.5164	1270
Desulfitibacter.9	Bacteria	Bacteria	Bacteria	3200	3200	0	0.4057	3200
Desulfitibacteraceae.1	Bacteria	Bacteria	Bacteria	1520	1520	0	0.4557	1520
Desulfobacca.1	Bacteria	Bacteria	Bacteria	1463	1463	0	0.6032	1463
Desulfobulbus.1	Bacteria	Bacteria	Bacteria	4483	4483	0	0.5301	4483
Desulfococcaceae.1	Bacteria	Bacteria	Bacteria	3071	3071	0	0.5114	3071
Desulfomicrobium.1	Bacteria	Bacteria	Bacteria	3555	3555	0	0.5854	3555
Desulforhabdus.1	Bacteria	Bacteria	Bacteria	3211	3211	0	0.5610	3211
Desulfosporosinus.1	Bacteria	Bacteria	Bacteria	1167	1167	0	0.5858	1167
Desulfosporosinus.10	Bacteria	Bacteria	Bacteria	7290	7290	0	0.5269	7290
Desulfosporosinus.3	Bacteria	Bacteria	Bacteria	3635	3635	0	0.4378	3635
Desulfosporosinus.8	Bacteria	Bacteria	Bacteria	12666	12666	0	0.5172	12666
Desulfovibrio.1	Bacteria	Bacteria	Bacteria	5059	5059	0	0.6666	5059
Desulfovibrio.2	Bacteria	Bacteria	Bacteria	8662	8662	0	0.6053	8662
Desulfovibrio.3	Bacteria	Bacteria	Bacteria	5347	5347	0	0.5749	5347
Desulfovibrio.5	Bacteria	Bacteria	Bacteria	6429	6429	0	0.6770	6429
Desulfovibrio.6	Bacteria	Bacteria	Bacteria	4941	4941	0	0.6886	4941
Desulfovibrionaceae.2	Bacteria	Bacteria	Bacteria	7558	7558	0	0.5689	7558
Desulfurispora.1	Bacteria	Bacteria	Bacteria	8190	8190	0	0.4835	8190
Desulfurispora.2	Bacteria	Bacteria	Bacteria	6397	6397	0	0.4945	6397
Desulfurisporaceae.1	Bacteria	Bacteria	Bacteria	2666	2666	0	0.6424	2666
Desulfuromonadaceae.1	Bacteria	Bacteria	Bacteria	1588	1588	0	0.6034	1588
Dethiobacter.12	Bacteria	Bacteria	Bacteria	4478	4478	0	0.5068	4478
Dethiobacter.2	Bacteria	Bacteria	Bacteria	1344	1344	0	0.4482	1344
Dethiobacter.7	Bacteria	Bacteria	Bacteria	4478	4478	0	0.4897	4478
Dethiobacter.9	Bacteria	Bacteria	Bacteria	1738	1738	0	0.5307	1738
Dethiobacteraceae.1	Bacteria	Bacteria	Bacteria	4420	4420	0	0.5471	4420
Dethiobacteraceae.4	Bacteria	Bacteria	Bacteria	6641	6641	0	0.5340	6641
Dethiobacteraceae.6	Bacteria	Bacteria	Bacteria	1621	1621	0	0.4919	1621
Dethiobacteraceae.9	Bacteria	Bacteria	Bacteria	5204	5204	0	0.4733	5204
Devosia.1	Bacteria	Bacteria	Bacteria	6062	6062	0	0.6309	6062
Devosia.10	Bacteria	Bacteria	Bacteria	4379	4379	0	0.6216	4379
Devosia.2	Bacteria	Bacteria	Bacteria	3541	3541	0	0.6375	3541
Devosia.3	Bacteria	Bacteria	Bacteria	6062	6062	0	0.5541	6062
Devosia.7	Bacteria	Bacteria	Bacteria	6025	6025	0	0.6205	6025
Devosia.8	Bacteria	Bacteria	Bacteria	3741	3741	0	0.6370	3741
Devosia.9	Bacteria	Bacteria	Bacteria	7674	7674	0	0.6194	7674
Devosiaceae.1	Bacteria	Bacteria	Bacteria	3758	3758	0	0.6563	3758
Devosiaceae.2	Bacteria	Bacteria	Bacteria	5763	5763	0	0.5133	5763
Devosiaceae.3	Bacteria	Bacteria	Bacteria	3889	3889	0	0.6672	3889
Diaminobutyricimonas.1	Bacteria	Bacteria	Bacteria	3394	3394	0	0.6478	3394
Dietzia.1	Bacteria	Bacteria	Bacteria	4189	4189	0	0.7015	4189
Dietzia.2	Bacteria	Bacteria	Bacteria	7399	7399	0	0.6582	7399
Dietzia.3	Bacteria	Bacteria	Bacteria	3457	3457	0	0.7009	3457
Dysgonomonas.1	Bacteria	Bacteria	Bacteria	2234	2234	0	0.3752	2234
EBM-39.1	Bacteria	Bacteria	Bacteria	6163	6163	0	0.5304	6163
EBM-39.4	Bacteria	Bacteria	Bacteria	7571	7571	0	0.5666	7571
EBM-39.5	Bacteria	Bacteria	Bacteria	6442	6442	0	0.5649	6442
Elioraea.1	Bacteria	Bacteria	Bacteria	3797	3797	0	0.7244	3797
Enhydrobacter.1	Bacteria	Bacteria	Bacteria	3891	3891	0	0.4336	3891
Enterobacteriaceae.1	Bacteria	Bacteria	Bacteria	15787	15787	0	0.5180	15787
Enterobacteriaceae.2	Bacteria	Bacteria	Bacteria	18951	18951	0	0.5263	18951
Enterobacteriaceae.4	Bacteria	Bacteria	Bacteria	3770	3770	0	0.5158	3770
Enterobacteriaceae.5	Bacteria	Bacteria	Bacteria	19379	19379	0	0.5437	19379
Enterococcus.1	Bacteria	Bacteria	Bacteria	8799	8799	0	0.3656	8799
Enterococcus.2	Bacteria	Bacteria	Bacteria	2923	2923	0	0.3668	2923
Enterococcus.3	Bacteria	Bacteria	Bacteria	5246	5246	0	0.3966	5246
Enterococcus.4	Bacteria	Bacteria	Bacteria	11873	11873	0	0.3906	11873
Eoetvoesia.1	Bacteria	Bacteria	Bacteria	4356	4356	0	0.5892	4356
Epulopiscium.1	Bacteria	Bacteria	Bacteria	1489	1489	0	0.3506	1489
Ercella.1	Bacteria	Bacteria	Bacteria	1312	1312	0	0.5484	1312
Ercella.13	Bacteria	Bacteria	Bacteria	2744	2744	0	0.5122	2744
Ercella.2	Bacteria	Bacteria	Bacteria	3422	3422	0	0.5363	3422
Ercella.3	Bacteria	Bacteria	Bacteria	2809	2809	0	0.4554	2809
Ercella.4	Bacteria	Bacteria	Bacteria	2493	2493	0	0.4338	2493
Erysipelothrix.1	Bacteria	Bacteria	Bacteria	3455	3455	0	0.4560	3455
Erysipelothrix.3	Bacteria	Bacteria	Bacteria	9301	9301	0	0.4037	9301
Erysipelothrix.4	Bacteria	Bacteria	Bacteria	2738	2738	0	0.5575	2738
Erysipelothrix.7	Bacteria	Bacteria	Bacteria	10081	10081	0	0.3936	10081
Erysipelothrix.8	Bacteria	Bacteria	Bacteria	5537	5537	0	0.3836	5537
Erysipelothrix.9	Bacteria	Bacteria	Bacteria	7733	7733	0	0.4020	7733
Eubacterium.1	Bacteria	Bacteria	Bacteria	2942	2942	0	0.4862	2942
Eubacterium.2	Bacteria	Bacteria	Bacteria	6616	6616	0	0.4496	6616
Eubacterium_coprostanoligenes_group.1	Bacteria	Bacteria	Bacteria	1040	1040	0	0.4710	1040
Eubacterium_ruminantium_group.1	Bacteria	Bacteria	Bacteria	3588	3588	0	0.4411	3588
Exilispira.1	Bacteria	Bacteria	Bacteria	596	596	0	0.3074	596
Family_XI.1	Bacteria	Bacteria	Bacteria	3258	3258	0	0.3357	3258
Family_XI.3	Bacteria	Bacteria	Bacteria	5884	5884	0	0.3600	5884
Family_XI.4	Bacteria	Bacteria	Bacteria	3699	3699	0	0.3183	3699
Family_XIII_AD3011_group.1	Bacteria	Bacteria	Bacteria	870	870	0	0.4471	870
Fastidiosipila.1	Bacteria	Bacteria	Bacteria	7949	7949	0	0.4879	7949
Fastidiosipila.6	Bacteria	Bacteria	Bacteria	2017	2017	0	0.5193	2017
Fastidiosipila.7	Bacteria	Bacteria	Bacteria	1791	1791	0	0.4809	1791
Fermentimonas.1	Bacteria	Bacteria	Bacteria	3758	3758	0	0.3931	3758
Fermentimonas.6	Bacteria	Bacteria	Bacteria	13166	13166	0	0.4708	13166
Ferruginibacter.1	Bacteria	Bacteria	Bacteria	1440	1440	0	0.4058	1440
Ferruginibacter.2	Bacteria	Bacteria	Bacteria	2392	2392	0	0.3730	2392
Fervidobacterium.1	Bacteria	Bacteria	Bacteria	2323	2323	0	0.5056	2323
Firmicutes.1	Bacteria	Bacteria	Bacteria	8000	8000	0	0.4593	8000
Firmicutes.10	Bacteria	Bacteria	Bacteria	18885	18885	0	0.4841	18885
Firmicutes.12	Bacteria	Bacteria	Bacteria	11321	11321	0	0.4314	11321
Firmicutes.13	Bacteria	Bacteria	Bacteria	9127	9127	0	0.4933	9127
Firmicutes.14	Bacteria	Bacteria	Bacteria	12676	12676	0	0.4763	12676
Firmicutes.16	Bacteria	Bacteria	Bacteria	2865	2865	0	0.5114	2865
Firmicutes.19	Bacteria	Bacteria	Bacteria	3851	3851	0	0.4985	3851
Firmicutes.21	Bacteria	Bacteria	Bacteria	3937	3937	0	0.3800	3937
Firmicutes.22	Bacteria	Bacteria	Bacteria	3112	3112	0	0.4538	3112
Firmicutes.23	Bacteria	Bacteria	Bacteria	2635	2635	0	0.3338	2635
Firmicutes.28	Bacteria	Bacteria	Bacteria	11892	11892	0	0.4684	11892
Firmicutes.3	Bacteria	Bacteria	Bacteria	5845	5845	0	0.5846	5845
Firmicutes.30	Bacteria	Bacteria	Bacteria	15592	15592	0	0.4252	15592
Firmicutes.5	Bacteria	Bacteria	Bacteria	5372	5372	0	0.5643	5372
Firmicutes.7	Bacteria	Bacteria	Bacteria	17864	17864	0	0.4794	17864
Flaviflexus.1	Bacteria	Bacteria	Bacteria	1387	1387	0	0.6061	1387
Flavobacterium.1	Bacteria	Bacteria	Bacteria	6018	6018	0	0.3478	6018
Flavobacterium.2	Bacteria	Bacteria	Bacteria	2839	2839	0	0.3247	2839
Flavobacterium.3	Bacteria	Bacteria	Bacteria	2099	2099	0	0.3384	2099
Flexilinea.1	Bacteria	Bacteria	Bacteria	3207	3207	0	0.4754	3207
Flexilinea.2	Bacteria	Bacteria	Bacteria	2180	2180	0	0.4342	2180
Fonticella.2	Bacteria	Bacteria	Bacteria	1225	1225	0	0.2723	1225
Fonticella.3	Bacteria	Bacteria	Bacteria	12639	12639	0	0.3319	12639
Fonticella.7	Bacteria	Bacteria	Bacteria	14407	14407	0	0.3316	14407
Galbitalea.1	Bacteria	Bacteria	Bacteria	3444	3444	0	0.6708	3444
Gallicola.1	Bacteria	Bacteria	Bacteria	3231	3231	0	0.2894	3231
Gallicola.2	Bacteria	Bacteria	Bacteria	1070	1070	0	0.3435	1070
Gammaproteobacteria.3	Bacteria	Bacteria	Bacteria	11502	11502	0	0.4656	11502
Geminicoccus.1	Bacteria	Bacteria	Bacteria	2335	2335	0	0.6789	2335
Gemmata.1	Bacteria	Bacteria	Bacteria	2661	2661	0	0.5907	2661
Gemmatimonas.1	Bacteria	Bacteria	Bacteria	1683	1683	0	0.6546	1683
Gemmobacter.1	Bacteria	Bacteria	Bacteria	4159	4159	0	0.6471	4159
Gemmobacter.2	Bacteria	Bacteria	Bacteria	14020	14020	0	0.6492	14020
Geobacteraceae.1	Bacteria	Bacteria	Bacteria	3772	3772	0	0.5838	3772
Georgenia.1	Bacteria	Bacteria	Bacteria	4292	4292	0	0.7305	4292
Georgenia.2	Bacteria	Bacteria	Bacteria	1483	1483	0	0.6932	1483
Gordonia.1	Bacteria	Bacteria	Bacteria	3827	3827	0	0.6465	3827
Gordonia.2	Bacteria	Bacteria	Bacteria	5980	5980	0	0.6748	5980
Gordonia.4	Bacteria	Bacteria	Bacteria	6062	6062	0	0.6866	6062
Gordonia.5	Bacteria	Bacteria	Bacteria	3811	3811	0	0.6973	3811
Gordonia.6	Bacteria	Bacteria	Bacteria	4636	4636	0	0.6924	4636
Gordonia.8	Bacteria	Bacteria	Bacteria	7843	7843	0	0.6734	7843
Gordonia.9	Bacteria	Bacteria	Bacteria	7356	7356	0	0.6721	7356
Gordonibacter.1	Bacteria	Bacteria	Bacteria	2595	2595	0	0.5191	2595
Gracilibacter.1	Bacteria	Bacteria	Bacteria	13314	13314	0	0.4837	13314
HN-HF0106.10	Bacteria	Bacteria	Bacteria	5113	5113	0	0.4263	5113
HN-HF0106.12	Bacteria	Bacteria	Bacteria	1348	1348	0	0.4496	1348
HN-HF0106.2	Bacteria	Bacteria	Bacteria	8336	8336	0	0.4929	8336
HN-HF0106.3	Bacteria	Bacteria	Bacteria	8336	8336	0	0.4969	8336
HN-HF0106.9	Bacteria	Bacteria	Bacteria	15288	15288	0	0.4268	15288
Halomonas.1	Bacteria	Bacteria	Bacteria	5625	5625	0	0.5353	5625
Haloplasma.1	Bacteria	Bacteria	Bacteria	4881	4881	0	0.2982	4881
Haloplasma.2	Bacteria	Bacteria	Bacteria	4881	4881	0	0.2955	4881
Haloplasmataceae.1	Bacteria	Bacteria	Bacteria	2695	2695	0	0.2911	2695
Hathewaya.1	Bacteria	Bacteria	Bacteria	1594	1594	0	0.2945	1594
Herbinix.1	Bacteria	Bacteria	Bacteria	4544	4544	0	0.4007	4544
Hirschia.1	Bacteria	Bacteria	Bacteria	3823	3823	0	0.6307	3823
Holosporaceae.1	Bacteria	Bacteria	Bacteria	1100	1100	0	0.4001	1100
Hungateiclostridiaceae.10	Bacteria	Bacteria	Bacteria	4653	4653	0	0.5150	4653
Hungateiclostridiaceae.11	Bacteria	Bacteria	Bacteria	1801	1801	0	0.5292	1801
Hungateiclostridiaceae.12	Bacteria	Bacteria	Bacteria	3197	3197	0	0.5069	3197
Hungateiclostridiaceae.13	Bacteria	Bacteria	Bacteria	6821	6821	0	0.4313	6821
Hungateiclostridiaceae.14	Bacteria	Bacteria	Bacteria	6593	6593	0	0.4278	6593
Hungateiclostridiaceae.15	Bacteria	Bacteria	Bacteria	11628	11628	0	0.4019	11628
Hungateiclostridiaceae.2	Bacteria	Bacteria	Bacteria	15047	15047	0	0.4185	15047
Hungateiclostridiaceae.20	Bacteria	Bacteria	Bacteria	5698	5698	0	0.3763	5698
Hungateiclostridiaceae.24	Bacteria	Bacteria	Bacteria	3668	3668	0	0.3170	3668
Hungateiclostridiaceae.29	Bacteria	Bacteria	Bacteria	11357	11357	0	0.3948	11357
Hungateiclostridiaceae.30	Bacteria	Bacteria	Bacteria	12265	12265	0	0.3796	12265
Hungateiclostridiaceae.31	Bacteria	Bacteria	Bacteria	3902	3902	0	0.4211	3902
Hungateiclostridiaceae.35	Bacteria	Bacteria	Bacteria	4495	4495	0	0.4115	4495
Hungateiclostridiaceae.38	Bacteria	Bacteria	Bacteria	14368	14368	0	0.3936	14368
Hungateiclostridiaceae.40	Bacteria	Bacteria	Bacteria	8550	8550	0	0.3897	8550
Hungateiclostridiaceae.5	Bacteria	Bacteria	Bacteria	5379	5379	0	0.5107	5379
Hungateiclostridiaceae.8	Bacteria	Bacteria	Bacteria	1098	1098	0	0.5220	1098
Hydrogenedensaceae.1	Bacteria	Bacteria	Bacteria	7147	7147	0	0.5977	7147
Hydrogenoanaerobacterium.3	Bacteria	Bacteria	Bacteria	2515	2515	0	0.5686	2515
Hydrogenophaga.1	Bacteria	Bacteria	Bacteria	3992	3992	0	0.6743	3992
Hydrogenophaga.4	Bacteria	Bacteria	Bacteria	5039	5039	0	0.6919	5039
Hydrogenophaga.5	Bacteria	Bacteria	Bacteria	5706	5706	0	0.5797	5706
Hydrogenophaga.6	Bacteria	Bacteria	Bacteria	9327	9327	0	0.4931	9327
Hydrogenophaga.7	Bacteria	Bacteria	Bacteria	8815	8815	0	0.5863	8815
Hyphomicrobium.10	Bacteria	Bacteria	Bacteria	11548	11548	0	0.6065	11548
Hyphomicrobium.13	Bacteria	Bacteria	Bacteria	5789	5789	0	0.5980	5789
Hyphomicrobium.14	Bacteria	Bacteria	Bacteria	5789	5789	0	0.5980	5789
Hyphomicrobium.16	Bacteria	Bacteria	Bacteria	1773	1773	0	0.6265	1773
Hyphomicrobium.2	Bacteria	Bacteria	Bacteria	2328	2328	0	0.6426	2328
Hyphomicrobium.3	Bacteria	Bacteria	Bacteria	1747	1747	0	0.6364	1747
Hyphomicrobium.5	Bacteria	Bacteria	Bacteria	1711	1711	0	0.6107	1711
Hyphomicrobium.6	Bacteria	Bacteria	Bacteria	1714	1714	0	0.6625	1714
Hyphomicrobium.7	Bacteria	Bacteria	Bacteria	2745	2745	0	0.6485	2745
Hyphomicrobium.8	Bacteria	Bacteria	Bacteria	1945	1945	0	0.6200	1945
Hyphomicrobium.9	Bacteria	Bacteria	Bacteria	3567	3567	0	0.6096	3567
Hyphomonas.1	Bacteria	Bacteria	Bacteria	4334	4334	0	0.6220	4334
IMCC26207.3	Bacteria	Bacteria	Bacteria	4252	4252	0	0.6270	4252
IMCC26207.4	Bacteria	Bacteria	Bacteria	2918	2918	0	0.5977	2918
IMCC26207.5	Bacteria	Bacteria	Bacteria	2352	2352	0	0.6140	2352
Inquilinus.1	Bacteria	Bacteria	Bacteria	3004	3004	0	0.6910	3004
Intestinibacter.1	Bacteria	Bacteria	Bacteria	3881	3881	0	0.2884	3881
Intestinimonas.2	Bacteria	Bacteria	Bacteria	2967	2967	0	0.5839	2967
Intestinimonas.5	Bacteria	Bacteria	Bacteria	5960	5960	0	0.5837	5960
Intrasporangiaceae.1	Bacteria	Bacteria	Bacteria	1872	1872	0	0.7210	1872
Irregularibacter.1	Bacteria	Bacteria	Bacteria	17702	17702	0	0.3447	17702
Isosphaeraceae.1	Bacteria	Bacteria	Bacteria	1078	1078	0	0.6656	1078
Isosphaeraceae.10	Bacteria	Bacteria	Bacteria	8400	8400	0	0.6451	8400
Isosphaeraceae.2	Bacteria	Bacteria	Bacteria	3419	3419	0	0.6992	3419
Isosphaeraceae.3	Bacteria	Bacteria	Bacteria	5121	5121	0	0.6404	5121
Isosphaeraceae.5	Bacteria	Bacteria	Bacteria	2549	2549	0	0.6511	2549
Isosphaeraceae.6	Bacteria	Bacteria	Bacteria	2887	2887	0	0.6571	2887
JGI-0000079-D21.1	Bacteria	Bacteria	Bacteria	2740	2740	0	0.5266	2740
JGI-0000079-D21.2	Bacteria	Bacteria	Bacteria	9139	9139	0	0.4481	9139
JGI-0000079-D21.4	Bacteria	Bacteria	Bacteria	3138	3138	0	0.5803	3138
JGI-0000079-D21.5	Bacteria	Bacteria	Bacteria	1062	1062	0	0.5981	1062
JGI-0000079-D21.8	Bacteria	Bacteria	Bacteria	3164	3164	0	0.5786	3164
Jatrophihabitans.2	Bacteria	Bacteria	Bacteria	5709	5709	0	0.6900	5709
Kaistia.1	Bacteria	Bacteria	Bacteria	4625	4625	0	0.6669	4625
Kaistia.2	Bacteria	Bacteria	Bacteria	2475	2475	0	0.6658	2475
Kineosporiaceae.1	Bacteria	Bacteria	Bacteria	1611	1611	0	0.7486	1611
Klebsiella.1	Bacteria	Bacteria	Bacteria	14539	14539	0	0.5676	14539
Kocuria.1	Bacteria	Bacteria	Bacteria	6033	6033	0	0.7111	6033
Kocuria.2	Bacteria	Bacteria	Bacteria	7898	7898	0	0.6928	7898
LNR_A2-18.1	Bacteria	Bacteria	Bacteria	2788	2788	0	0.4818	2788
LNR_A2-18.3	Bacteria	Bacteria	Bacteria	2735	2735	0	0.4907	2735
Labrys.1	Bacteria	Bacteria	Bacteria	3007	3007	0	0.6767	3007
Lachnoclostridium.1	Bacteria	Bacteria	Bacteria	9956	9956	0	0.4603	9956
Lachnoclostridium.2	Bacteria	Bacteria	Bacteria	2154	2154	0	0.4159	2154
Lachnoclostridium.3	Bacteria	Bacteria	Bacteria	1964	1964	0	0.4493	1964
Lachnoclostridium.5	Bacteria	Bacteria	Bacteria	12312	12312	0	0.4545	12312
Lachnoclostridium.6	Bacteria	Bacteria	Bacteria	6159	6159	0	0.4424	6159
Lachnoclostridium.9	Bacteria	Bacteria	Bacteria	8242	8242	0	0.4940	8242
Lachnospira.1	Bacteria	Bacteria	Bacteria	3553	3553	0	0.4171	3553
Lachnospiraceae.1	Bacteria	Bacteria	Bacteria	1928	1928	0	0.4119	1928
Lachnospiraceae.10	Bacteria	Bacteria	Bacteria	5739	5739	0	0.4531	5739
Lachnospiraceae.11	Bacteria	Bacteria	Bacteria	1530	1530	0	0.3845	1530
Lachnospiraceae.3	Bacteria	Bacteria	Bacteria	3813	3813	0	0.4785	3813
Lachnospiraceae.4	Bacteria	Bacteria	Bacteria	1993	1993	0	0.4456	1993
Lachnospiraceae.5	Bacteria	Bacteria	Bacteria	7036	7036	0	0.4465	7036
Lachnospiraceae.6	Bacteria	Bacteria	Bacteria	2924	2924	0	0.4120	2924
Lachnospiraceae.8	Bacteria	Bacteria	Bacteria	3497	3497	0	0.3570	3497
Lachnospiraceae.9	Bacteria	Bacteria	Bacteria	1849	1849	0	0.7027	1849
Lachnospiraceae_ND3007_group.1	Bacteria	Bacteria	Bacteria	3335	3335	0	0.4116	3335
Lactivibrio.1	Bacteria	Bacteria	Bacteria	3138	3138	0	0.5803	3138
Lautropia.1	Bacteria	Bacteria	Bacteria	4471	4471	0	0.7280	4471
Lautropia.2	Bacteria	Bacteria	Bacteria	147	147	0	0.4728	147
Lautropia.3	Bacteria	Bacteria	Bacteria	1922	1922	0	0.6924	1922
Lautropia.4	Bacteria	Bacteria	Bacteria	7110	7110	0	0.6424	7110
Legionella.10	Bacteria	Bacteria	Bacteria	5400	5400	0	0.4444	5400
Legionella.11	Bacteria	Bacteria	Bacteria	1250	1250	0	0.4165	1250
Legionella.13	Bacteria	Bacteria	Bacteria	11148	11148	0	0.4373	11148
Legionella.14	Bacteria	Bacteria	Bacteria	9941	9941	0	0.4310	9941
Legionella.16	Bacteria	Bacteria	Bacteria	3981	3981	0	0.5331	3981
Legionella.17	Bacteria	Bacteria	Bacteria	3860	3860	0	0.4291	3860
Legionella.18	Bacteria	Bacteria	Bacteria	4217	4217	0	0.4003	4217
