,Unnamed: 0,Unnamed: 1,1.818,Butyrate to COD,REACTOR,Detection Limit (mg/L),0.33,Unnamed: 7,Unnamed: 8,0,59.04,73.07,88.11,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,WASTE,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,MEDIA,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84
41,,,,,2024-08-14 00:00:00,91.47083333333285,5,5.064,33.194,,25.32,165.97000000000003,,0.00042886178861788616,0.002271383604762557,,278.29502,0.8577235772357723,6.814150814287671,,,2024-10-21 00:00:00,159.47083333333285,1,5.718555,6.400409,1.93,5.718555,6.400409,1.93,9.685899390243903e-05,8.759284247981387e-05,2.190443763477471e-05,19.300657411,,2024-10-10 08:54:00,148.84166666666715,1,90.657,0.082,0,90.657,1e-10,1e-10,0.0015355182926829268,1.368550704803613e-15,1.1349449551696743e-15,96.73101900033319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,2024-08-15 09:26:00,92.86388888888905,5,5.336,35.937,,26.68,179.685,,0.0004518970189701897,0.002459080333926372,,300.51065,0.9037940379403795,7.377241001779116,,,2024-10-24 00:00:00,162.47083333333285,1,9.155,7.55,3.518,9.155,7.55,3.518,0.00015506436314363144,0.00010332557821267277,3.992736352286914e-05,27.594808999999998,,2024-10-17 00:00:00,155.47083333333285,1,9.552,0,0,9.552,1e-10,1e-10,0.00016178861788617886,1.368550704803613e-15,1.1349449551696743e-15,10.1919840003332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,2024-08-16 09:46:00,93.87777777777956,5,9.59,34.013,,47.95,170.065,,0.0008121612466124662,0.0023274257561242645,,308.64106,1.6243224932249323,6.982277268372793,,,2024-10-28 00:00:00,166.47083333333285,1,6.535017,5.039726,0.301453,6.535017,5.039726,1e-10,0.00011068795731707317,6.897120569317093e-05,1.1349449551696743e-15,14.603008303181799,,2024-10-21 00:00:00,159.47083333333285,1,107.8893,1.52139,1.88,107.8893,1.52139,1.88,0.001827393292682927,2.0820993567811687e-05,2.1336965157189874e-05,120.83910756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,2024-08-19 09:16:00,96.8569444444438,5,5.817,3.881,,29.085,19.404999999999998,,0.0004926321138211382,0.0002655672642671411,,60.412865,0.9852642276422764,0.7967017928014232,,,2024-10-31 00:00:00,169.47083333333285,1,18.51694,11.74113,5.235982,18.51694,11.74113,5.235982,0.0003136338075880759,0.00016068331736690845,5.9425513562592214e-05,47.052661076,,2024-10-24 00:00:00,162.47083333333285,1,26.131,2.356,3.424,26.131,2.356,3.424,0.0004425982384823848,3.224305460517312e-05,3.8860515265009646e-05,37.673593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,2024-08-20 11:50:00,97.9638888888876,5,6.142,3.791,,30.71,18.955,,0.0005201558265582656,0.0002594087860955248,,61.46544,1.0403116531165313,0.7782263582865744,,,2024-11-04 00:00:00,173.47083333333285,1,9.453878,12.11953,0.869178,9.453878,12.11953,0.869178,0.0001601266598915989,0.0001658619132338853,9.864691862444672e-06,30.01642185,,2024-10-28 00:00:00,166.47083333333285,1,145.437,0.736683,0.284232,145.437,0.736683,1e-10,0.0024633638211382118,1.00818803886684e-05,1.1349449551696743e-15,156.29661706218184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,2024-08-21 10:31:00,98.90902777777956,5,1.629,0.329,,8.145,0,,0.00013795731707317072,0,,8.690714999999999,0.27591463414634143,0,,,2024-11-07 00:00:00,176.47083333333285,1,18.85216,18.18644,0.905291,18.85216,18.18644,0.905291,0.0003193116531165312,0.0002488906527986862,1.0274554534105096e-05,49.295343918,,2024-10-31 00:00:00,169.47083333333285,1,8.718688,1.754865,2.07579,8.718688,1.754865,2.07579,0.00014767425474254743,2.401621732585192e-05,2.3559073884916583e-05,15.733491926000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,2024-08-22 10:14:00,99.8972222222219,5,0.625,0,,3.125,0,,5.2930216802168025e-05,0,,3.3343749999999996,0.10586043360433604,0,,,2024-11-11 00:00:00,180.47083333333285,1,10.27979,14.63678,0.450164,10.27979,14.63678,0.450164,0.00017411568428184283,0.00020031175585055427,5.109113607990013e-06,33.947019002,,2024-11-07 00:00:00,176.47083333333285,1,2.734075,0,0,2.734075,1e-10,1e-10,4.630885840108401e-05,1.368550704803613e-15,1.1349449551696743e-15,2.9172580253331994,changed sampling line to be separated from influent line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,2024-08-23 10:19:00,100.90069444444089,5,0.657,2.337,,3.285,11.685,,5.5640243902439026e-05,0.00015991514985630217,,21.196185000000003,0.11128048780487805,0.4797454495689065,,,2024-11-18 00:00:00,187.47083333333285,1,7.18806,8.189948,0.062612,7.18806,8.189948,1e-10,0.00012174898373983741,0.0001120835910770494,1.1349449551696743e-15,20.069241292181797,,2024-11-11 00:00:00,180.47083333333285,1,60.74302,0.240164,0.046982,60.74302,1e-10,1e-10,0.001028845189701897,1.368550704803613e-15,1.1349449551696743e-15,64.8128023403332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,2024-08-26 00:00:00,103.47083333333285,5,41.74,21.377,,208.70000000000002,106.88499999999999,,0.0035348915989159894,0.0014627754208293416,,384.50679,7.0697831978319785,4.388326262488025,,,2024-11-21 00:00:00,190.47083333333285,1,6.962886,4.284281,0.17696,6.962886,4.284281,1e-10,0.00011793506097560976,5.8632557821267276e-05,1.1349449551696743e-15,13.915800796181799,,2024-11-18 00:00:00,187.47083333333285,1,35.28606,0,0,35.28606,1e-10,1e-10,0.0005976636178861789,1.368550704803613e-15,1.1349449551696743e-15,37.6502260203332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,2024-08-27 11:20:00,104.94305555555184,5,39.394,15.651,,196.97,78.255,,0.003336212737127371,0.0010709593540440673,,328.64506,6.672425474254743,3.212878062132202,,,2024-11-25 00:00:00,194.47083333333285,1,5.925529,0.433648,0,5.925529,0.433648,1e-10,0.00010036465108401085,5.934692760366771e-06,1.1349449551696743e-15,6.9790825151818,,2024-11-21 00:00:00,190.47083333333285,1,113.8697,0,0,113.8697,1e-10,1e-10,0.0019286873306233062,1.368550704803613e-15,1.1349449551696743e-15,121.4989699003332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,2024-08-28 09:30:00,105.8666666666686,5,37.886,15.826,,189.43,79.13,,0.0032085027100271003,0.001082934172711099,,321.92463,6.417005420054201,3.248802518133297,,,2024-12-02 00:00:00,201.47083333333285,1,3.523474,6.935707,0,3.523474,6.935707,1e-10,5.9679437669376695e-05,9.491866703161353e-05,1.1349449551696743e-15,14.2602071561818,,2024-11-25 00:00:00,194.47083333333285,1,34.10976,0,0,34.10976,1e-10,1e-10,0.000577739837398374,1.368550704803613e-15,1.1349449551696743e-15,36.3951139203332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,2024-08-29 11:09:00,106.93541666666715,5,0,0,,0,0,,0,0,,0,0,0,,,2024-12-05 00:00:00,204.47083333333285,1,3.299534699272969,1.3731552430629694,0,3.299534699272969,1.3731552430629694,1e-10,5.588642783321424e-05,1.879232575698603e-05,1.1349449551696743e-15,5.599560562303394,,2024-12-02 00:00:00,201.47083333333285,1,113.6596,0.705062,0,113.6596,0.705062,1e-10,0.0019251287262872629,9.64913097030245e-06,1.1349449551696743e-15,122.3422570681818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,2024-08-30 09:40:00,107.87361111111386,5,16.74,5.76,,83.69999999999999,28.799999999999997,,0.001417682926829268,0.0003941426029834405,,132.91109999999998,2.835365853658536,1.1824278089503215,,,2024-12-09 00:00:00,208.47083333333285,1,5.440406569798916,1.3925784295084565,0,5.440406569798916,1.3925784295084565,1e-10,9.214780775404668e-05,1.9058141911981064e-05,1.1349449551696743e-15,7.913277552433047,,2024-12-05 00:00:00,204.47083333333285,1,4.903219101123597,0.36185021949211527,0,4.903219101123597,0.36185021949211527,1e-10,8.304910401632108e-05,4.952103729192764e-06,1.1349449551696743e-15,5.779576013391741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,2024-08-30 09:40:00,107.87361111111386,1,87.496,29.753,,87.496,29.753,,0.0014819783197831976,0.000407184891200219,,138.404274,2.9639566395663954,1.2215546736006568,,,2024-12-12 00:00:00,211.47083333333285,1,3.171924,0.357323,0.145226,3.171924,0.357323,1e-10,5.3725000000000005e-05,4.890146434925414e-06,1.1349449551696743e-15,3.9254299301818,,2024-12-09 00:00:00,208.47083333333285,1,2.2417321883456087,0,0,2.2417321883456087,1e-10,1e-10,3.796971863729012e-05,1.368550704803613e-15,1.1349449551696743e-15,2.391928245297964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,2024-09-03 09:29:00,111.8659722222219,2,82.137,35.106,,164.274,70.212,,0.0027824186991869918,0.0009608868208567128,,281.581326,5.564837398373983,2.8826604625701386,,,2025-01-06 00:00:00,236.47083333333285,1,2.719377,1.656899,1.333286,2.719377,1.656899,1.333286,4.605990853658537e-05,2.2675502942384014e-05,1.5132062194983544e-05,7.834034292999999,,2024-12-12 00:00:00,211.47083333333285,1,111.0186,0.745934,0.108199,111.0186,0.745934,1e-10,0.0018803963414634147,1.0208485014369781e-05,1.1349449551696743e-15,119.5861902761818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,2024-09-04 09:20:00,112.85972222222335,2,90.042,25.584,,180.084,51.168,,0.0030502032520325203,0.0007002600246339127,,269.61798,6.100406504065041,2.100780073901738,,,2025-01-09 00:00:00,239.47083333333285,1,3.266211,-0.234551311,-0.447858427,3.266211,1e-10,1e-10,5.532200203252033e-05,1.368550704803613e-15,1.1349449551696743e-15,3.4850471373331997,,2025-01-06 00:00:00,236.47083333333285,1,0.302024,-0.249321104,-0.339720314,1e-10,1e-10,1e-10,1.6937669376693768e-15,1.368550704803613e-15,1.1349449551696743e-15,4.399e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,2024-09-05 09:26:00,113.86388888888905,2,65.813,14.782,,131.626,29.564,,0.0022294376693766937,0.0004045983303681401,,185.204838,4.458875338753387,1.2137949911044204,,,2025-01-13 00:00:00,243.47083333333285,1,3.1796264541220856,0.14468963148906483,-0.1846594666805209,3.1796264541220856,1e-10,1e-10,5.3855461621309034e-05,1.368550704803613e-15,1.1349449551696743e-15,3.3926614268814648,,2025-01-09 00:00:00,239.47083333333285,1,138.6271,0.889312,-0.459873773,138.6271,0.889312,1e-10,0.0023480199864498647,1.2170685643903107e-05,1.1349449551696743e-15,149.26153406818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,2024-09-06 10:29:00,114.90763888888614,2,68.986,21.123,,137.972,42.246,,0.0023369241192411926,0.0005781579307513343,,211.176568,4.673848238482385,1.7344737922540032,,,2025-01-16 00:00:00,246.47083333333285,1,0.07927227012427401,0.602415422,0.196557291,1e-10,0.602415422,1e-10,1.6937669376693768e-15,8.244360503626658e-06,1.1349449551696743e-15,0.9120569491964999,,2025-01-13 00:00:00,243.47083333333285,1,4.650677496459948,0.06388109743220427,-0.21077568030666433,4.650677496459948,1e-10,1e-10,7.877163781266849e-05,1.368550704803613e-15,1.1349449551696743e-15,4.962272889055964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,2024-09-09 09:53:00,117.88263888889196,2,88.233,9.137,,176.466,18.274,,0.0029889227642276423,0.00025008895579581227,,215.95605799999998,5.977845528455284,0.7502668673874368,,,2025-01-27 00:00:00,257.47083333333285,1,2.941736744,-1.635712398,-1.956905814,2.941736744,1e-10,1e-10,4.9826164363143633e-05,1.368550704803613e-15,1.1349449551696743e-15,3.1388331061811994,,2025-01-16 00:00:00,246.47083333333285,1,122.5314072878233,0.660352985,0.161208011,122.5314072878233,0.660352985,1e-10,0.002075396464902156,9.037265430409196e-06,1.1349449551696743e-15,131.74078599557927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,2024-09-10 00:00:00,118.47083333333285,2,68.449,3.423,,136.898,6.846,,0.002318733062330623,9.369098125085534e-05,,156.43501,4.6374661246612465,0.28107294375256603,,,2025-01-30 00:00:00,260.47083333333285,1,2.879406594,0.251043655,0.061401486,2.879406594,1e-10,1e-10,4.877043689024391e-05,1.368550704803613e-15,1.1349449551696743e-15,3.0723268361311997,,2025-01-27 00:00:00,257.47083333333285,1,-0.775251069,-1.738215919,-1.980570677,1e-10,1e-10,1e-10,1.6937669376693768e-15,1.368550704803613e-15,1.1349449551696743e-15,4.399e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,2024-09-11 00:00:00,119.47083333333285,2,51.982,0,,103.964,0,,0.0017609078590785907,0,,110.929588,3.5218157181571814,0,,,2025-02-03 00:00:00,264.47083333333285,1,3.065070769,0.623912259,0.471918042,3.065070769,0.623912259,0.471918042,5.191515530149052e-05,8.538555617900643e-06,5.356010010214504e-06,5.072980671005,,2025-01-30 00:00:00,260.47083333333285,1,1.408969231,0.117011906,0.061401486,1.408969231,1e-10,1e-10,2.3864654996612463e-05,1.368550704803613e-15,1.1349449551696743e-15,1.5033701698101998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,2024-09-12 00:00:00,120.47083333333285,2,29.13,0,,58.26,0,,0.0009867886178861788,0,,62.163419999999995,1.9735772357723576,0,,,2025-02-06 00:00:00,267.47083333333285,1,2.539147149,-1.337785479,-1.550756409,2.539147149,1e-10,1e-10,4.300723490853659e-05,1.368550704803613e-15,1.1349449551696743e-15,2.7092700083162,,2025-02-03 00:00:00,264.47083333333285,1,123.7675167,0.953312302,0.460432362,123.7675167,0.953312302,0.460432362,0.0020963332774390246,1.3046562228000547e-05,5.225653864487572e-06,134.34032117824398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,2024-09-13 00:00:00,121.47083333333285,2,25.964,0.578,,51.928,1.156,,0.0008795392953929538,1.5820446147529766e-05,,57.15735999999999,1.7590785907859077,0.0474613384425893,,,2025-02-11 00:00:00,272.47083333333285,1,1.862426997,-0.219333296,-0.328443185,1.862426997,1e-10,1e-10,3.154517271341463e-05,1.368550704803613e-15,1.1349449551696743e-15,1.9872096061321998,,2025-02-06 00:00:00,267.47083333333285,1,-0.599715913,-1.459838726,-1.53841704,1e-10,1e-10,1e-10,1.6937669376693768e-15,1.368550704803613e-15,1.1349449551696743e-15,4.399e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,2024-09-16 10:26:00,124.90555555555329,2,11.01,3.537,,22.02,7.074,,0.0003729674796747967,9.681127685780759e-05,,34.205376,0.7459349593495934,0.29043383057342276,,,2025-02-14 00:00:00,275.47083333333285,1,1.909581267,-0.091511711,-0.23615959,1.909581267,1e-10,1e-10,3.234385614837398e-05,1.368550704803613e-15,1.1349449551696743e-15,2.0375232122221996,,2025-02-11 00:00:00,272.47083333333285,1,-0.169043482,-0.284345691,-0.328443185,1e-10,1e-10,1e-10,1.6937669376693768e-15,1.368550704803613e-15,1.1349449551696743e-15,4.399e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,2024-09-17 00:00:00,125.47083333333285,2,19.516,3.732,,39.032,7.464,,0.000661111111111111,0.00010214862460654168,,52.94764,1.322222222222222,0.30644587381962507,,,2025-02-17 00:00:00,278.47083333333285,1,2.362925705,0.212166108,0.149615999,2.362925705,1e-10,1e-10,4.002245435298103e-05,1.368550704803613e-15,1.1349449551696743e-15,2.5212417275681993,,2025-02-14 00:00:00,275.47083333333285,1,7.458509557,-0.152400368,-0.248594731,7.458509557,1e-10,1e-10,0.0001263297689193767,1.368550704803613e-15,1.1349449551696743e-15,7.9582296976522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,2024-09-18 00:00:00,126.47083333333285,2,24.215,0.763,,48.43,1.526,,0.0008202913279132791,2.0884083755303134e-05,,53.985173999999994,1.6405826558265582,0.0626522512659094,,,2025-02-20 00:00:00,281.47083333333285,1,2.717713117,-1.27386362,-1.330803754,2.717713117,1e-10,1e-10,4.603172623644987e-05,1.368550704803613e-15,1.1349449551696743e-15,2.8997998961722,,2025-02-17 00:00:00,278.47083333333285,1,61.92506231,0.696346069,0.12198458,61.92506231,0.696346069,1e-10,0.0010488662315379404,9.529849035171753e-06,1.1349449551696743e-15,67.1283094334178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,2024-09-19 10:34:00,127.9111111111124,2,16.661,0.787,,33.322,1.574,,0.0005643970189701898,2.154098809360887e-05,,37.93761,1.1287940379403796,0.0646229642808266,,,2025-02-24 00:00:00,285.47083333333285,1,3.501,1.027,1.198,3.501,1.027,1.198,5.929878048780488e-05,1.4055015738333104e-05,1.3596640562932697e-05,7.468408999999999,,2025-02-20 00:00:00,281.47083333333285,1,2.502510115,-1.452768792,-1.388447292,2.502510115,1e-10,1e-10,4.23866889397019e-05,1.368550704803613e-15,1.1349449551696743e-15,2.6701782930382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,Sample ID,acetate,propionate,2024-09-20 00:00:00,128.47083333333285,1,29.253,0,,29.253,0,,0.0004954776422764227,0,,31.212951,0.9909552845528454,0,,,2025-02-27 00:00:00,288.47083333333285,1,3.613,1.211,1.353,3.613,1.211,1.353,6.119579945799458e-05,1.6573149035171755e-05,1.5355805243445692e-05,8.148279,,2025-02-24 00:00:00,285.47083333333285,1,1.264,0.897,1.185,1.264,0.897,1.185,2.140921409214092e-05,1.2275899822088409e-05,1.344909771876064e-05,4.861076000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2024-09-23 00:00:00,R1,18.791,1.343,2024-09-23 09:43:00,131.8756944444467,1,18.791,1.343,,18.791,1.343,,0.00031827574525745256,1.8379635965512523e-05,,22.083299,0.6365514905149051,0.055138907896537574,,,2025-03-03 00:00:00,292.47083333333285,1,3.007,0.317,0.454,3.007,1e-10,0.454,5.093157181571816e-05,1.368550704803613e-15,5.152650096470321e-06,4.0338410001514,,2025-02-27 00:00:00,288.47083333333285,1,1.331,1.076,1.343,1.331,1.076,1.343,2.2544037940379404e-05,1.4725605583686877e-05,1.5242310747928726e-05,5.490815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2024-09-24 00:00:00,R2,21.203,1.192,2024-09-24 00:00:00,132.47083333333285,1,28.028,1.593,,28.028,1.593,,0.0004747289972899729,2.1801012727521555e-05,,32.317677999999994,0.9494579945799457,0.06540303818256467,,,2025-03-10 00:00:00,299.47083333333285,1,5.363,1.958,2.066,5.363,1.958,2.066,9.083672086720868e-05,2.679622280005474e-05,2.3447962773805468e-05,12.442721,,2025-03-03 00:00:00,292.47083333333285,1,99.414,0,0.462,99.414,1e-10,0.462,0.001683841463414634,1.368550704803613e-15,5.243445692883896e-06,106.9146540001514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2024-09-25 00:00:00,R3,19.522,2.349,2024-09-25 00:00:00,133.47083333333285,1,38.274,2.831,,38.274,2.831,,0.0006482723577235773,3.8743670452990284e-05,,45.124492,1.2965447154471545,0.11623101135897085,,,2025-03-17 00:00:00,306.47083333333285,1,5.414,1.761,1.806,5.414,1.761,1.806,9.170054200542004e-05,2.4100177911591624e-05,2.0497105890364318e-05,11.726199999999999,,2025-03-10 00:00:00,299.47083333333285,1,3.557,1.74,2.041,3.557,1.74,2.041,6.024728997289973e-05,2.3812782263582864e-05,2.3164226535013052e-05,10.140217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2024-09-26 00:00:00,R4,18.524,0,2024-09-26 13:17:00,135.02430555555475,1,39.622,0,,39.622,0,,0.0006711043360433604,0,,42.276674,1.3422086720867208,0,,,2025-03-20 00:00:00,309.47083333333285,1,2.868,0,0,2.868,1e-10,1e-10,4.857723577235772e-05,1.368550704803613e-15,1.1349449551696743e-15,3.0601560003331993,,2025-03-13 00:00:00,302.47083333333285,1,29.344,1.359,1.492,29.344,1.359,1.492,0.0004970189701897019,1.85986040782811e-05,1.693337873113154e-05,36.08003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2024-09-27 00:00:00,R5,16.582,0,2024-09-27 00:00:00,135.47083333333285,1,35.437,0,,35.437,0,,0.0006002201897018969,0,,37.811279,1.200440379403794,0,,,2025-03-24 00:00:00,313.47083333333285,1,8.771,0.262,0.02,8.771,1e-10,1e-10,0.00014856029810298105,1.368550704803613e-15,1.1349449551696743e-15,9.358657000333201,,2025-03-17 00:00:00,306.47083333333285,1,109.049,0.043,0,109.049,1e-10,1e-10,0.0018470359078590786,1.368550704803613e-15,1.1349449551696743e-15,116.3552830003332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,2024-09-30 10:21:00,138.9020833333343,1,16.641,1.456,,16.641,1.456,,0.00028185975609756094,1.9926098261940606e-05,,19.960331,0.5637195121951218,0.05977829478582182,,,2025-03-27 00:00:00,316.47083333333285,1,6.253,0.22,0.013,6.253,1e-10,1e-10,0.00010591124661246612,1.368550704803613e-15,1.1349449551696743e-15,6.6719510003332,,2025-03-20 00:00:00,309.47083333333285,1,8.742,0,0,8.742,1e-10,1e-10,0.00014806910569105692,1.368550704803613e-15,1.1349449551696743e-15,9.3277140003332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,2024-10-01 00:00:00,139.47083333333285,1,17.292,2.014,,17.292,2.014,,0.0002928861788617886,2.7562611194744763e-05,,21.49976,0.5857723577235773,0.08268783358423429,,,2025-03-31 00:00:00,320.47083333333285,1,5.735,0.134,0,5.735,1e-10,1e-10,9.713753387533876e-05,1.368550704803613e-15,1.1349449551696743e-15,6.1192450003332,,2025-03-24 00:00:00,313.47083333333285,1,90.408,0.604,0.003,90.408,0.604,1e-10,0.0015313008130081302,8.266046257013822e-06,1.1349449551696743e-15,97.3797920001818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,2024-10-02 00:00:00,140.47083333333285,1,14.1,4.687,,14.1,4.687,,0.0002388211382113821,6.414397153414534e-05,,22.140818,0.4776422764227642,0.192431914602436,,,2025-04-03 00:00:00,323.47083333333285,1,6.316,0.004,0,6.316,1e-10,1e-10,0.00010697831978319782,1.368550704803613e-15,1.1349449551696743e-15,6.7391720003332,,2025-03-27 00:00:00,316.47083333333285,1,39.002,0.489,0,39.002,0.489,1e-10,0.0006606029810298104,6.6922129464896674e-06,1.1349449551696743e-15,42.3554800001818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,2024-10-03 10:56:00,141.92638888888905,1,12.412,3.901,,12.412,3.901,,0.00021023035230352305,5.338716299438894e-05,,19.149718,0.4204607046070461,0.16016148898316682,,,2025-04-07 00:00:00,327.47083333333285,1,3.42,0,0,3.42,1e-10,1e-10,5.792682926829268e-05,1.368550704803613e-15,1.1349449551696743e-15,3.6491400003331993,,2025-03-31 00:00:00,320.47083333333285,1,125.742,0.701,0,125.742,0.701,1e-10,0.0021297764227642276,9.593540440673326e-06,1.1349449551696743e-15,135.2280280001818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,2024-10-04 00:00:00,142.47083333333285,1,10.757,0.172,,10.757,0,,0.00018219850948509485,0,,11.477718999999999,0.3643970189701897,0,,,2025-04-10 00:00:00,330.47083333333285,1,7.262,0,0,7.262,1e-10,1e-10,0.00012300135501355013,1.368550704803613e-15,1.1349449551696743e-15,7.7485540003332,,2025-04-03 00:00:00,323.47083333333285,1,21.798,0,0,21.798,1e-10,1e-10,0.0003692073170731707,1.368550704803613e-15,1.1349449551696743e-15,23.258466000333197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,2024-10-07 10:24:00,145.90416666666715,1,13.563,2.735,,13.563,2.735,,0.00022972560975609757,3.742986177637881e-05,,18.612511,0.45945121951219514,0.11228958532913644,,,,,,,,,,,,,,,,,2025-04-07 00:00:00,327.47083333333285,1,143.124,0,0,143.124,1e-10,1e-10,0.0024241869918699187,1.368550704803613e-15,1.1349449551696743e-15,152.7133080003332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,2024-10-08 00:00:00,146.47083333333285,1,17.702,5.563,,17.702,5.563,,0.0002998306233062331,7.613247570822499e-05,,27.310416,0.5996612466124661,0.22839742712467495,,,,,,,,,,,,,,,,,2025-04-10 00:00:00,330.47083333333285,1,17.793,0,0,17.793,1e-10,1e-10,0.00030137195121951216,1.368550704803613e-15,1.1349449551696743e-15,18.985131000333197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,2024-10-09 00:00:00,147.47083333333285,1,18.693,6,4.313,18.693,6,4.313,0.0003166158536585366,8.211304228821678e-05,4.895017591646805e-05,36.870464999999996,0.6332317073170732,0.24633912686465034,0.24475087958234024,"Started measuring Butyrate, started low range measurements too",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,2024-10-10 08:54:00,148.84166666666715,1,16.369,6.482,4.62,16.369,6.482,4.62,0.0002772527100271003,8.870945668537019e-05,5.243445692883895e-05,35.678631,0.5545054200542006,0.26612837005611056,0.26217228464419473,16.298000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,2024-10-11 00:00:00,149.47083333333285,1,15.773,6.482,0.638,15.773,6.482,0.638,0.0002671578590785908,8.870945668537019e-05,7.240948813982522e-06,27.803423000000002,0.5343157181571816,0.26612837005611056,0.036204744069912614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,2024-10-15 09:02:00,153.847222222219,1,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
